Unnamed: 0,segment_id,polygon_id,class_id,pixels_cluster,alphas
1158,23369,0,4,[0 0 0 0 0 0 0 0 1 1 0 0 1 1 0 0],"[0.38, 0.63]"
1159,23370,0,6,[0 0 1 1 0 0 1 1 0 0 1 1 1 1 1],"[0.68, 0.33]"
1160,23371,0,6,[1 1 0 0 1 1 0 0 1 1 0 0 1 1 0 0],"[0.67, 0.34]"
1161,23372,0,6,[0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1],"[0.57, 0.44]"
1162,23373,0,3,[1 1 1 0 1 1 0 0 1 0 0 0 1 0 0 0],"[0.52, 0.49]"
1163,23374,0,6,[0 0 1 1 1 0 0 1 1 1 0 0 1 1 0 0 1],"[0.49, 0.52]"
1164,23375,0,6,[1 1 0 1 1 0 0 1 1 0 0 1 0 0],"[0.57, 0.44]"
1165,23376,0,6,[0 0 1 1 0 0 1 0 0 1 0 0 0],"[0.57, 0.44]"
1166,23377,0,5,[0 0 1 1 0 0 1 1 0 0 1 1 0 0 1 1],"[0.47, 0.54]"
1167,23378,0,5,[0 0 0 0 0 0 0 0 0 1 1 1 0 1 1 1],"[0.37, 0.64]"
1168,23379,0,5,[1 1 1 0 1 1 1 0 0 1 1 1 0 0 1 1 1 0 0],"[0.5, 0.51]"
1169,23380,0,5,[0 0 1 1 0 1 1 0 1 1 1 1],"[0.42, 0.59]"
1170,23381,0,6,[1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0],"[0.48, 0.53]"
1171,23382,0,5,[0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1],"[0.5, 0.51]"
1172,23383,0,6,[0 0 0 0 0 0 0 0 0 0 1 1 0 0 1 1],"[0.38, 0.63]"
1173,23384,0,6,[1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0],"[0.61, 0.4]"
1174,23385,0,6,[1 1 0 0 1 1 0 0 0 0 0 0 0 0 0 0],"[0.43, 0.58]"
1175,23386,0,5,[0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1],"[0.44, 0.57]"
1176,23387,0,4,[0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0],"[0.36, 0.65]"
1177,23388,0,4,[0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 1 1 1 1 1 1],"[0.65, 0.36]"
1178,23389,0,4,[0 1 1 1 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0],"[0.38, 0.63]"
1179,23390,0,6,[1 0 0 1 0 0 1 0 0 1 0 0 0],"[0.79, 0.22]"
1180,23391,0,5,[1 1 1 1 1 1 1 1 0 0 0 0 0 0 0],"[0.66, 0.35]"
1181,23392,0,5,[0 0 1 1 1 1 1 1 1 1 1 0 0 1 1 0],"[0.59, 0.42]"
1182,23393,0,5,[0 0 0 1 0 0 0 1 1 1 1 1 1 1 1 1],"[0.5, 0.51]"
1183,23394,0,5,[1 1 1 0 1 1 0 0 1 1 1 0 1 1 1 1 1 1],"[0.62, 0.39]"
1184,23395,0,3,[1 0 0 0 1 0 0 0 0 0 0 0 0],"[0.36, 0.65]"
1185,23396,0,5,[0 0 1 1 0 0 1 1 0 0 1 1 0 0 1 1],"[0.61, 0.4]"
1186,23397,0,6,[0 0 0 0 0 0 0 0 0 0 0 0 1],"[0.81, 0.2]"
1187,23398,0,6,[1 1 0 0 1 1 0 0 1 1 0 0 1 1 0 0],"[0.47, 0.54]"
1188,23399,0,6,[0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1],"[0.41, 0.6]"
1189,23400,0,6,[1 0 1 0 1 0 0 1 1 1 1 1],"[0.43, 0.58]"
1190,23401,0,3,[1 0 0 1 1 1 0 1 0 0 0 1 0 0 0],"[0.41, 0.6]"
1191,23402,0,3,[1 1 1 1 1 1 0 0 0 0 0 0 0],"[0.29, 0.72]"
1192,23403,0,3,[0 0 0 0 0 0 0 0 1 0 0 0 1 1 1 1],"[0.46, 0.55]"
1193,23404,0,6,[0 0 0 1 1 0 0 1 0 0 0 1 1 0 0 1 1 0 0],"[0.7, 0.31]"
1194,23405,0,6,[0 0 0 0 1 1 0 0 1 0],"[0.68, 0.33]"
1195,23406,0,3,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 1 1 1 1 0],"[0.38, 0.63]"
1196,23407,0,5,[0 1 1 0 1 1 1 1 0 0 1 1 0 0 1 1],"[0.69, 0.32]"
1197,23408,0,5,[0 0 0 0 0 0 0 0 0 1 1 1 1 1 1],"[0.4, 0.61]"
1198,23409,0,3,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0],"[0.52, 0.49]"
1199,23410,0,5,[1 1 0 0 1 1 0 0 1 1 0 0 1 1 1 0],"[0.58, 0.43]"
1200,23411,0,5,[0 1 1 1 0 0 1 1 0 0 1 1 0 0 1 0],"[0.51, 0.5]"
1201,23412,0,5,[0 0 1 1 0 0 1 1 0 0 1 1 0 0 1 1],"[0.4, 0.61]"
1202,23413,0,3,[1 1 0 0 1 1 0 0 1 1 0 0 1 1 0 0],"[0.75, 0.26]"
1203,24355,0,4,[1 1 1 0 0 1 1 0 0 0],"[0.49, 0.52]"
1204,24410,0,5,[0 0 1 1 0 0 1 1 0 0 0 0],"[0.3, 0.71]"
1205,24411,0,3,[0 0 0 0 0 0 1 1 0 0 1 1 1 1 1 1],"[0.29, 0.72]"
1206,24412,0,5,[0 0 1 1 1 0 0 1 1 0 0 0],"[0.54, 0.47]"
1207,24413,0,3,[1 0 0 1 1 0 0 1 0 0 0 0 0 0 0],"[0.45, 0.56]"
1208,24460,0,4,[1 1 1 1 1 1 1 1 0 0 1 0 0 0 1 1 1 1],"[0.35, 0.66]"
1209,24461,0,4,[1 1 0 1 1 1 1 1 1 1 1 0 0 1 1 0 0 1 1],"[0.53, 0.48]"
1210,24462,0,4,[1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0],"[0.36, 0.65]"
1211,24463,0,6,[0 0 0 0 0 0 0 0 0 1 1 0 0 1 1 0 0],"[0.26, 0.75]"
1212,24464,0,6,[1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 1 1 0 0],"[0.49, 0.52]"
1213,24465,0,6,[1 1 0 0 1 1 0 0 1 1 0 0 1 1 0 0 1 1],"[0.56, 0.45]"
1214,24466,0,3,[0 1 0 0 1 0 0 1 1 0 0 1 1 1 0 0 1],"[0.54, 0.47]"
1215,24467,0,6,[0 1 1 0 0 1 1 0 0 1 1 0 0 1 1 0 0],"[0.51, 0.5]"
1216,24468,0,6,[0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1],"[0.56, 0.45]"
1217,24469,0,5,[0 0 0 0 1 0 0 0 1 1 1 1 1 1 1 1 1],"[0.35, 0.66]"
1218,24470,0,6,[1 1 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0],"[0.4, 0.61]"
1219,24471,0,3,[1 0 0 1 1 0 1 1 0 0 1 1 1 1],"[0.4, 0.61]"
1220,24472,0,3,[0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 0],"[0.56, 0.45]"
1221,24473,0,3,[1 1 0 0 1 1 1 0 0 0 1 1 0 0 1 1 0 1 1 1 0 1],"[0.41, 0.6]"
1222,24657,0,4,[0 0 0 1 1 0 0 0 1 1 0 1 1 1 1 0 1 1 1 1],"[0.96, 0.05]"
1223,24658,0,4,[0 0 1 1 0 0 1 1 0 0 0 0 0 0 0 0],"[0.18, 0.83]"
1224,24659,0,4,[0 0 1 1 0 0 1 1 1 1 1 1 1 1 1 1],"[0.88, 0.13]"
1225,24660,0,6,[0 0 1 0 0 1 1 0 0 0 0 0 0 0 0],"[0.75, 0.26]"
1226,24661,0,6,[0 0 1 1 0 0 1 1 1 1 0 1 1 0],"[0.63, 0.38]"
1227,24662,0,6,[0 0 1 1 0 0 1 1 0 0 0 1 1 0 0 0 1 1 0 0],"[0.37, 0.64]"
1228,24663,0,3,[0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1],"[0.4, 0.61]"
1229,24664,0,3,[1 1 0 0 0 1 1 0 0 0 1 1 0 0 1 1 0],"[0.46, 0.55]"
1230,24665,0,6,[1 1 0 0 1 1 0 0 1 1 0 0 1 1],"[0.66, 0.35]"
1231,24666,0,5,[0 0 1 1 0 0 1 1 0 0 0 1 0 0 0 0],"[0.34, 0.67]"
1232,24667,0,5,[1 1 0 0 1 1 0 0 1 1 0 0 1 1 0 0],"[0.55, 0.46]"
1233,24668,0,5,[0 0 0 0 0 0 0 0 1 1 0 0 1 1 0 0],"[0.65, 0.36]"
1234,24669,0,5,[1 1 0 0 1 1 0 0 1 1 0 0 1 0],"[0.53, 0.48]"
1235,24670,0,6,[0 0 1 1 0 0 1 1 0 0 1 1 0 0 0 1],"[0.56, 0.45]"
1236,24671,0,5,[1 1 0 0 1 1 0 0 1 1 0 0 1 1 0 0],"[0.49, 0.52]"
1237,24672,0,6,[0 0 0 1 0 0 1 1 0 0 1 1 0 0 1 1],"[0.7, 0.31]"
1238,24673,0,6,[0 0 1 1 0 0 1 1 0 0 0 0 0 0 0 0],"[0.54, 0.47]"
1239,24674,0,5,[0 0 1 1 0 0 1 1 0 0 1 1 0 0 1 1],"[0.29, 0.72]"
1240,24675,0,4,[1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0],"[0.53, 0.48]"
1241,24676,0,4,[0 0 1 1 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0],"[0.55, 0.46]"
1242,24677,0,4,[0 0 0 0 0 0 0 0 1 1 0 0 1 1 0 0 1 1 1 1 1 1],"[0.44, 0.57]"
1243,24678,0,6,[1 1 0 1 1 1 1 1 1 0 1 1 1 1 1 1 0 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1],"[0.62, 0.39]"
1244,24679,0,5,[0 0 1 1 1 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1],"[0.72, 0.29]"
1245,24680,0,4,[1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0],"[0.83, 0.18]"
1246,24681,0,5,[1 0 0 0 1 0 0 0 1 0 0 0 0],"[0.49, 0.52]"
1247,24682,0,5,[1 1 1 1 1 1 1 1 0 0 0 1 1 0 1 1],"[0.49, 0.52]"
1248,24683,0,5,[1 1 1 1 0 1 1 0 0 0 0 1 1 0 0 0 0 1 1 0 0 0 0],"[0.34, 0.67]"
1249,24684,0,6,[0 0 0 0 0 0 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1],"[0.58, 0.43]"
1250,24685,0,6,[0 0 0 0 0 0 0 1 1 1 1 1 1 1],"[0.63, 0.38]"
1251,24686,0,6,[0 0 0 0 0 0 0 1 1 0 1 1 1 0 1],"[0.52, 0.49]"
1252,24687,0,6,[0 0 0 0 0 0 0 0 1 1 1 1 1],"[0.31, 0.7]"
1253,24688,0,3,[0 0 0 0 0 0 0 0 1 1 0 0 1 1 0 0 1],"[0.64, 0.37]"
1254,24689,0,3,[0 1 1 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1],"[0.56, 0.45]"
1255,24690,0,3,[0 0 0 0 0 0 1 0 0 1 1 0 0 1 1],"[0.3, 0.71]"
1256,24691,0,3,[1 0 0 1 1 0 0 1 0 0 0 1 0 0 0 1],"[0.52, 0.49]"
1257,24692,0,3,[0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1],"[0.68, 0.33]"
1258,24693,0,3,[1 0 0 1 0 0 1 0 0 1 0 0 0 1 1 0 1 1],"[0.48, 0.53]"
1259,24694,0,5,[0 0 0 0 0 1 1 1 1 1],"[0.46, 0.55]"
1260,24695,0,3,[0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1],"[0.44, 0.57]"
1261,24696,0,4,[0 0 0 1 0 0 0 1 0 0 1 1 0 0 1 1],"[0.57, 0.44]"
1262,24697,0,4,[1 1 1 1 1 0 1 1 1 0 0 1 1 0 0 1],"[0.6, 0.41]"
1263,24698,0,5,[1 1 0 0 1 1 0 0 1 1 0 0 1 1 0 0],"[0.57, 0.44]"
1264,24699,0,5,[0 0 1 1 0 0 1 1 0 0 1 1 0 0 1 1],"[0.25, 0.76]"
1265,25650,0,4,[1 0 0 1 0 0 1 1],"[0.64, 0.37]"
1266,25651,0,4,[1 1 1 1 1 1 1 1 1 1 1 1 0 0 1 1],"[0.7, 0.31]"
1267,25688,0,5,[1 1 1 0 1 1 1 0 0 1 1 0 0 0 0],"[0.42, 0.59]"
1268,25689,0,3,[1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],"[0.48, 0.53]"
1269,25690,0,3,[0 0 0 1 1 1 1 0 1 1 1 1 0 1 1 1 1 1 1 1 1 1],"[0.34, 0.67]"
1270,25691,0,3,[0 0 1 1 0 0 1 1],"[0.56, 0.45]"
1271,25761,0,6,[0 1 0 1 1 0 1 0 0 0 0 0 0 0 0 0 0],"[0.37, 0.64]"
1272,25762,0,5,[1 1 1 1 1 1 1 1 1 1 1 0 1 0 0 0 1],"[0.56, 0.45]"
1273,25763,0,5,[0 0 1 1 0 1 1 0 0 0 0 0 0 0],"[0.43, 0.58]"
1274,25764,0,3,[0 0 1 1 1 1 1 1 1 1 1 1 0 0 1 1 0 0 0 0],"[0.15, 0.86]"
1275,25765,0,5,[1 1 0 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0],"[0.29, 0.72]"
1276,25936,0,4,[0 0 0 1 1 0 0 0 1 1 0 0 0 1 1 0 0 0 1 1],"[0.13, 0.88]"
1277,25937,0,4,[0 0 1 1 0 0 1 1 0 0 0 0 0 0 0 0],"[0.56, 0.45]"
1278,25938,0,4,[0 0 1 1 0 0 1 1 0 0 1 1 0 0 1 1],"[0.6, 0.41]"
1279,25939,0,4,[1 1 0 0 1 1 0 0 1 1 0 0 1 1 0 0],"[0.74, 0.27]"
1280,25940,0,5,[1 1 0 0 1 1 0 0 1 1 0 0 1 1 0 0],"[0.58, 0.43]"
1281,25941,0,5,[0 0 1 1 0 0 1 1 0 0 0 0 0 0 0 0],"[0.09, 0.92]"
1282,25942,0,6,[0 0 0 0 0 0 0 0 1 1 0 0 1 1 0 0],"[0.83, 0.18]"
1283,25943,0,6,[1 1 1 1 0 0 1 1 0 0 1 1 0 0 1 1],"[0.54, 0.47]"
1284,25944,0,6,[0 0 1 1 0 0 1 1 0 0 1 1 0 0 1 1],"[0.76, 0.25]"
1285,25945,0,6,[1 1 0 0 1 1 0 0 1 1 0 0 1 1 0 0],"[0.62, 0.39]"
1286,25946,0,6,[1 1 0 0 1 1 0 0 0 0 0 0 0 0 0 0],"[0.64, 0.37]"
1287,25947,0,6,[0 0 1 1 0 0 1 1 0 0 1 1 0 0],"[0.59, 0.42]"
1288,25948,0,3,[0 0 0 0 0 0 0 0 0 0 1 1 0 1 1 1 1],"[0.58, 0.43]"
1289,25949,0,6,[1 1 0 0 1 1 0 0 1 1 0 0 1 0 0],"[0.57, 0.44]"
1290,25950,0,6,[0 0 0 1 1 0 0 1 1 0 0 1 1 0 0],"[0.55, 0.46]"
1291,25951,0,6,[0 0 1 1 0 0 1 1 0 0 1 1 0 0 1 1],"[0.59, 0.42]"
1292,25952,0,6,[0 0 1 1 0 0 1 1 0 0 1 1 0 0 1 1],"[0.32, 0.69]"
1293,25953,0,5,[1 1 0 0 1 1 0 0 1 0 0 1 1 0 0 1],"[0.49, 0.52]"
1294,25954,0,5,[1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0],"[0.52, 0.49]"
1295,25955,0,4,[0 0 0 0 1 0 0 0 0 1 0 0 1 1 0 0 1],"[0.54, 0.47]"
1296,25956,0,6,[0 0 0 0 1 1 0 0 1 1 1 1 1 1 1 1],"[0.63, 0.38]"
1297,25957,0,6,[0 0 0 0 1 0 0 0 1 1 1 1 1 1 1 1],"[0.66, 0.35]"
1298,25958,0,6,[1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0],"[0.37, 0.64]"
1299,25959,0,5,[0 0 1 1 0 0 1 1 1 1 1 0 1 1 0 0],"[0.68, 0.33]"
1300,25960,0,4,[1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0],"[0.78, 0.23]"
1301,25961,0,5,[0 0 0 0 1 0 0 0 0 1 1 1 1 1 1 1 1 1 1],"[0.35, 0.66]"
1302,25962,0,4,[1 1 0 0 1 1 0 0 1 1 1 1 1 1 1 1 1],"[0.54, 0.47]"
1303,25963,0,5,[0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 1 0 0 0],"[0.51, 0.5]"
1304,25964,0,3,[1 1 1 1 1 1 0 1 1 1 0 0 1 1 1 1 0],"[0.55, 0.46]"
1305,25965,0,5,[1 1 1 1 1 1 1 1 0 1 0 0 0 0 0 0 0 0 0 0],"[0.63, 0.38]"
1306,25966,0,5,[0 0 1 1 0 0 1 1 0 0 1 1 0 0 1 1],"[0.61, 0.4]"
1307,25967,0,6,[0 1 1 0 0 0 1 0 1 1 1 0 1 1 1 0 1],"[0.73, 0.28]"
1308,25968,0,5,[0 0 0 0 0 0 0 0 0 0 1 1 0 0 1 1],"[0.71, 0.3]"
1309,25969,0,3,[0 0 0 0 0 0 0 0 1 0 0 0 1 1 1 1],"[0.67, 0.34]"
1310,25970,0,3,[0 1 1 0 1 1 1 0 1 0 0 0 1 0 0],"[0.37, 0.64]"
1311,25971,0,3,[0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1],"[0.7, 0.31]"
1312,25972,0,5,[1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 1 1 0 0 1],"[0.65, 0.36]"
1313,25973,0,5,[1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0],"[0.39, 0.62]"
1314,25974,0,5,[1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1],"[0.65, 0.36]"
1315,25975,0,5,[0 0 0 0 0 0 0 0 0 1 0 1 1 1 1],"[0.66, 0.35]"
1316,25976,0,5,[0 0 0 0 0 0 1 1 1 1],"[0.36, 0.65]"
1317,25977,0,5,[1 0 0 0 1 0 0 0 0 0 1 1 0 0 1 1],"[0.57, 0.44]"
1318,25978,0,3,[1 1 1 1 1 0 0 0 0 0 0 0 0],"[0.39, 0.62]"
1319,25979,0,3,[1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0],"[0.57, 0.44]"
1320,25980,0,3,[1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0],"[0.52, 0.49]"
1321,25981,0,6,[1 1 1 1 1 1 0 0 0 0 0 0 0],"[0.6, 0.41]"
1322,25982,0,6,[0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1],"[0.44, 0.57]"
1323,26940,0,5,[0 1 0 1 1 0 1 1 0 1 1 0],"[0.32, 0.69]"
1324,26941,0,4,[0 0 0 0 1 0 0 0 0 1 0 0 0 1 1 1 0 1 1 1],"[0.44, 0.57]"
1325,26942,0,4,[0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1],"[0.49, 0.52]"
1326,26943,0,4,[0 0 1 1 1 0 0 0 0 1 0 0 0 0 1 1 1 1 1],"[0.72, 0.29]"
1327,26944,0,3,[0 0 0 0 0 0 1 1 0 0 1 1 1 1 1 1],"[0.52, 0.49]"
1328,26945,0,5,[0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0],"[0.27, 0.74]"
1329,26946,0,5,[1 1 0 0 0 0 0 0 0 0 1 1 0 0 1 1 1],"[0.27, 0.74]"
1330,26977,0,4,[0 0 0 0 0 1 1 0 1 0 1],"[0.53, 0.48]"
1331,26978,0,6,[1 1 0 0 1 1 0 0 0 1 0 0 0 0 0 0 0],"[0.48, 0.53]"
1332,26979,0,3,[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 1 1 1 0 0],"[0.86, 0.15]"
1333,26980,0,3,[0 0 0 1 1 0 0 0 0 0 1 0],"[0.53, 0.48]"
1334,26981,0,3,[1 1 0 1 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1],"[0.62, 0.39]"
1335,27037,0,3,[1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0],"[0.42, 0.59]"
1336,27038,0,3,[1 1 1 1 1 1 1 1 1 0 0 1 1 0 0 1],"[0.43, 0.58]"
1337,27039,0,6,[0 0 0 0 0 0 0 0 1 1 1 1 1 1],"[0.29, 0.72]"
1338,27248,0,4,[0 0 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1],"[0.45, 0.56]"
1339,27249,0,4,[1 1 0 0 1 1 0 0 1 1 0 0 1 1 0 0],"[0.4, 0.61]"
1340,27250,0,4,[0 0 1 1 0 0 1 1 0 0 1 1 0 0 1 1],"[0.75, 0.26]"
1341,27251,0,6,[1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0],"[0.85, 0.16]"
1342,27252,0,5,[0 0 0 0 0 0 0 0 1 1 0 0 1 1 1 0],"[0.47, 0.54]"
1343,27253,0,5,[1 1 0 0 1 1 0 0 1 1 0 0 1 1 0 0],"[0.77, 0.24]"
1344,27254,0,6,[0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1],"[0.94, 0.07]"
1345,27255,0,5,[1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0],"[0.29, 0.72]"
1346,27256,0,5,[1 1 1 1 1 1 0 0 1 1 0 0 1 1 0 0],"[0.3, 0.71]"
1347,27257,0,6,[1 1 1 1 0 0 1 1 0 0 0 0 0 0 0 0],"[0.46, 0.55]"
1348,27258,0,6,[1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0],"[0.4, 0.61]"
1349,27259,0,6,[0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1],"[0.46, 0.55]"
1350,27260,0,6,[0 0 0 0 0 0 0 1 1 1 1 1 1 1 1],"[0.35, 0.66]"
1351,27261,0,6,[0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1],"[0.12, 0.89]"
1352,27262,0,6,[1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0],"[0.62, 0.39]"
1353,27263,0,6,[1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0],"[0.4, 0.61]"
1354,27264,0,5,[1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 1],"[0.61, 0.4]"
1355,27265,0,5,[0 0 0 0 1 0 0 0 0 1 1 1 0 0 1 1 0 0],"[0.57, 0.44]"
1356,27266,0,4,[0 1 1 0 1 1 0 0 0 0 0 0 0 0],"[0.65, 0.36]"
1357,27267,0,4,[0 0 1 1 0 0 1 1 0 0 0 1 0 0 0 0],"[0.58, 0.43]"
1358,27268,0,6,[1 1 0 0 1 1 1 0 1 1 1 1 1 1 1 1],"[0.54, 0.47]"
1359,27269,0,6,[1 1 1 0 1 1 0 0 0 0 0 0 0 0 0 0],"[0.55, 0.46]"
1360,27270,0,6,[0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1],"[0.37, 0.64]"
1361,27271,0,4,[1 1 0 0 1 1 0 0 1 1 0 0 1 1 0 0],"[0.69, 0.32]"
1362,27272,0,5,[1 1 1 1 1 1 1 1 1 1 0 0 1 1 0 0],"[0.49, 0.52]"
1363,27273,0,5,[0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1],"[0.52, 0.49]"
1364,27274,0,6,[0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 1 1 0 0],"[0.2, 0.81]"
1365,27275,0,4,[0 0 0 0 0 0 0 0 0 0 0 1 0 0 0],"[0.49, 0.52]"
1366,27276,0,6,[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 0 0],"[0.52, 0.49]"
1367,27277,0,6,[0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1],"[0.44, 0.57]"
1368,27278,0,6,[0 0 0 0 1 0 0 0 0 1 1 1 1 1 1 1 1],"[0.52, 0.49]"
1369,27279,0,6,[1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0],"[0.74, 0.27]"
1370,27280,0,6,[1 1 1 1 1 1 1 1 0 0 1 1 0 0 1 1],"[0.73, 0.28]"
1371,27281,0,1,[0 0 0 0 1 1 0 0 1 1 0 1 1 0],"[0.34, 0.67]"
1372,27282,0,6,[1 1 1 1 1 1 1 0 0 0 0],"[0.84, 0.17]"
1373,27283,0,5,[1 1 0 0 1 1 0 0 1 1 0 0 1 1 0 0],"[0.25, 0.76]"
1374,27284,0,5,[0 0 0 0 0 1 1 0 0 1 1 0 0 1 0],"[0.39, 0.62]"
1375,27285,0,5,[0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1],"[0.39, 0.62]"
1376,27286,0,5,[0 0 0 0 0 0 1 0 0 1 1 1 1 1 1 1],"[0.69, 0.32]"
1377,27287,0,5,[1 1 1 0 0 1 1 0 0 1 1 1],"[0.83, 0.18]"
1378,27288,0,3,[0 1 1 0 0 1 1 1 0 0 1 1 1 1 1 1],"[0.56, 0.45]"
1379,27289,0,6,[0 0 1 1 0 1 1 0 0 0],"[0.24, 0.77]"
1380,27290,0,5,[1 1 1 1 0 0 0 0 0 0],"[0.42, 0.59]"
1381,27291,0,3,[1 1 1 0 0 1 1 1 1 0 0 1 1 1 0 0 0 1 1 0 0 0],"[0.33, 0.68]"
1382,27292,0,3,[0 0 1 1 0 0 1 1 0 0 0 1 0 0 0 1],"[0.56, 0.45]"
1383,27293,0,5,[1 1 0 0 1 1 0 0 1 1 0 0 0 0 1 0 0 0 0],"[0.49, 0.52]"
1384,27294,0,6,[1 1 1 1 1 1 1 0 0 1 0 0 0 0 0 0],"[0.66, 0.35]"
1385,27295,0,6,[1 1 0 0 1 1 0 0 1 1 0 0 1 1 0 0],"[0.48, 0.53]"
1386,28202,0,4,[0 0 0 0 1 1 0 0 0 1 1 1 1 0 1 1 0],"[0.38, 0.63]"
1387,28203,0,4,[1 1 1 0 1 1 0 0 0 0 1 1],"[0.52, 0.49]"
1388,28204,0,6,[0 0 0 1 1 0 0 0 1 0 0 0 0],"[0.48, 0.53]"
1389,28205,0,5,[0 0 0 0 0 1 1 0 0 0 1 1 1 1 1],"[0.46, 0.55]"
1390,28254,0,4,[1 0 0 1 1 0 0 1 1 0 0 0 0 1 1 0 0 0 0],"[0.53, 0.48]"
1391,28255,0,6,[1 0 1 1 1 0 1 1 1 0 0 1 1 0 0 0 0],"[0.6, 0.41]"
1392,28256,0,5,[1 1 1 1 0 0 0 0 0 0 0 0 0 0],"[0.15, 0.86]"
1393,28257,0,3,[1 1 0 1 1 0 0 0],"[0.55, 0.46]"
1394,28258,0,3,[1 1 0 0 1 1 0 0 1 0 0 1 1 1 0 0],"[0.62, 0.39]"
1395,28259,0,5,[0 1 1 1 1 0 0 0 1 1 1 1 0 1 0],"[0.6, 0.41]"
1396,28260,0,6,[0 0 0 1 1 0 0 0 1 0 0 0 0 1 1 1 1],"[0.61, 0.4]"
1397,28322,0,5,[0 0 0 0 0 0 0 0 0 1 1 0 0 1 1 1 1 1],"[0.69, 0.32]"
1398,28323,0,6,[1 1 1 0 0 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1],"[0.83, 0.18]"
1399,28324,0,5,[0 0 1 1 1 0 1 1 1 0 1 1 0 1 1],"[0.41, 0.6]"
1400,28325,0,3,[0 0 0 1 1 0 0 0 1 1 0 0 0 1 1 0 0 0 0],"[0.24, 0.77]"
1401,28326,0,5,[1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0],"[0.35, 0.66]"
1402,28327,0,4,[1 1 1 0 0 1 1 0 0 1 1 0 0 1 1 0 0],"[0.38, 0.63]"
